Date,time,Consumption
3/12/2017,18:00:00,48143
3/12/2017,18:15:00,
3/12/2017,18:30:00,50391
3/12/2017,18:45:00,
3/12/2017,19:00:00,54479
3/12/2017,19:15:00,
3/12/2017,19:30:00,57279
3/12/2017,19:45:00,
3/12/2017,20:00:00,57054
3/12/2017,20:15:00,
3/12/2017,20:30:00,55723
3/12/2017,20:45:00,
3/12/2017,21:00:00,54647
3/12/2017,21:15:00,
3/12/2017,21:30:00,53362
3/12/2017,21:45:00,
3/12/2017,22:00:00,52287
3/12/2017,22:15:00,
3/12/2017,22:30:00,52720
3/12/2017,22:45:00,
3/12/2017,23:00:00,55512
3/12/2017,23:15:00,
3/12/2017,23:30:00,55077
3/12/2017,23:45:00,
3/13/2017,0:00:00,55239
3/13/2017,0:15:00,
3/13/2017,0:30:00,53880
3/13/2017,0:45:00,
3/13/2017,1:00:00,51476
3/13/2017,1:15:00,
3/13/2017,1:30:00,51093
3/13/2017,1:45:00,
3/13/2017,2:00:00,50783
3/13/2017,2:15:00,
3/13/2017,2:30:00,50333
3/13/2017,2:45:00,
3/13/2017,3:00:00,48788
3/13/2017,3:15:00,
3/13/2017,3:30:00,47791
3/13/2017,3:45:00,
3/13/2017,4:00:00,47142
3/13/2017,4:15:00,
3/13/2017,4:30:00,47206
3/13/2017,4:45:00,
3/13/2017,5:00:00,47908
3/13/2017,5:15:00,
3/13/2017,5:30:00,50245
3/13/2017,5:45:00,
3/13/2017,6:00:00,52574
3/13/2017,6:15:00,
3/13/2017,6:30:00,56467
3/13/2017,6:45:00,
3/13/2017,7:00:00,59430
3/13/2017,7:15:00,
3/13/2017,7:30:00,61390
3/13/2017,7:45:00,
3/13/2017,8:00:00,62581
3/13/2017,8:15:00,
3/13/2017,8:30:00,63215
3/13/2017,8:45:00,
3/13/2017,9:00:00,63294
3/13/2017,9:15:00,
3/13/2017,9:30:00,63532
3/13/2017,9:45:00,
3/13/2017,10:00:00,63041
3/13/2017,10:15:00,
3/13/2017,10:30:00,62705
3/13/2017,10:45:00,
3/13/2017,11:00:00,62223
3/13/2017,11:15:00,
3/13/2017,11:30:00,61962
3/13/2017,11:45:00,
3/13/2017,12:00:00,62040
3/13/2017,12:15:00,
3/13/2017,12:30:00,61298
3/13/2017,12:45:00,
3/13/2017,13:00:00,61390
3/13/2017,13:15:00,
3/13/2017,13:30:00,60218
3/13/2017,13:45:00,
3/13/2017,14:00:00,59392
3/13/2017,14:15:00,
3/13/2017,14:30:00,58795
3/13/2017,14:45:00,
3/13/2017,15:00:00,57292
3/13/2017,15:15:00,
3/13/2017,15:30:00,56447
3/13/2017,15:45:00,
3/13/2017,16:00:00,55817
3/13/2017,16:15:00,
3/13/2017,16:30:00,55267
3/13/2017,16:45:00,
3/13/2017,17:00:00,54822
3/13/2017,17:15:00,
3/13/2017,17:30:00,55131
3/13/2017,17:45:00,
3/13/2017,18:00:00,55879
3/13/2017,18:15:00,
3/13/2017,18:30:00,58000
3/13/2017,18:45:00,
3/13/2017,19:00:00,62204
3/13/2017,19:15:00,
3/13/2017,19:30:00,64688
3/13/2017,19:45:00,
3/13/2017,20:00:00,63824
3/13/2017,20:15:00,
3/13/2017,20:30:00,61331
3/13/2017,20:45:00,
3/13/2017,21:00:00,59014
3/13/2017,21:15:00,
3/13/2017,21:30:00,57472
3/13/2017,21:45:00,
3/13/2017,22:00:00,55857
3/13/2017,22:15:00,
3/13/2017,22:30:00,56013
3/13/2017,22:45:00,
3/13/2017,23:00:00,58840
3/13/2017,23:15:00,
3/13/2017,23:30:00,58455
3/13/2017,23:45:00,
3/14/2017,0:00:00,58565
3/14/2017,0:15:00,
3/14/2017,0:30:00,56750
3/14/2017,0:45:00,
3/14/2017,1:00:00,54059
3/14/2017,1:15:00,
3/14/2017,1:30:00,53905
3/14/2017,1:45:00,
3/14/2017,2:00:00,53358
3/14/2017,2:15:00,
3/14/2017,2:30:00,53086
3/14/2017,2:45:00,
3/14/2017,3:00:00,51516
3/14/2017,3:15:00,
3/14/2017,3:30:00,50775
3/14/2017,3:45:00,
3/14/2017,4:00:00,50087
3/14/2017,4:15:00,
3/14/2017,4:30:00,50422
3/14/2017,4:45:00,
3/14/2017,5:00:00,50801
3/14/2017,5:15:00,
3/14/2017,5:30:00,53123
3/14/2017,5:45:00,
3/14/2017,6:00:00,55405
3/14/2017,6:15:00,
3/14/2017,6:30:00,59558
3/14/2017,6:45:00,
3/14/2017,7:00:00,62251
3/14/2017,7:15:00,
3/14/2017,7:30:00,64409
3/14/2017,7:45:00,
3/14/2017,8:00:00,65436
3/14/2017,8:15:00,
3/14/2017,8:30:00,65659
3/14/2017,8:45:00,
3/14/2017,9:00:00,65589
3/14/2017,9:15:00,
3/14/2017,9:30:00,65191
3/14/2017,9:45:00,
3/14/2017,10:00:00,64474
3/14/2017,10:15:00,
3/14/2017,10:30:00,63592
3/14/2017,10:45:00,
3/14/2017,11:00:00,63036
3/14/2017,11:15:00,
3/14/2017,11:30:00,62700
3/14/2017,11:45:00,
3/14/2017,12:00:00,62669
3/14/2017,12:15:00,
3/14/2017,12:30:00,61777
3/14/2017,12:45:00,
3/14/2017,13:00:00,61712
3/14/2017,13:15:00,
3/14/2017,13:30:00,60674
3/14/2017,13:45:00,
3/14/2017,14:00:00,60011
3/14/2017,14:15:00,
3/14/2017,14:30:00,59293
3/14/2017,14:45:00,
3/14/2017,15:00:00,57812
3/14/2017,15:15:00,
3/14/2017,15:30:00,57037
3/14/2017,15:45:00,
3/14/2017,16:00:00,56230
3/14/2017,16:15:00,
3/14/2017,16:30:00,55469
3/14/2017,16:45:00,
3/14/2017,17:00:00,55159
3/14/2017,17:15:00,
3/14/2017,17:30:00,55376
3/14/2017,17:45:00,
3/14/2017,18:00:00,56350
3/14/2017,18:15:00,
3/14/2017,18:30:00,58404
3/14/2017,18:45:00,
3/14/2017,19:00:00,62428
3/14/2017,19:15:00,
3/14/2017,19:30:00,65045
3/14/2017,19:45:00,
3/14/2017,20:00:00,64218
3/14/2017,20:15:00,
3/14/2017,20:30:00,61647
3/14/2017,20:45:00,
3/14/2017,21:00:00,59413
3/14/2017,21:15:00,
3/14/2017,21:30:00,57929
3/14/2017,21:45:00,
3/14/2017,22:00:00,56391
3/14/2017,22:15:00,
3/14/2017,22:30:00,56436
3/14/2017,22:45:00,
3/14/2017,23:00:00,59015
3/14/2017,23:15:00,
3/14/2017,23:30:00,58311
3/14/2017,23:45:00,
3/15/2017,0:00:00,58167
3/15/2017,0:15:00,
3/15/2017,0:30:00,56449
3/15/2017,0:45:00,
3/15/2017,1:00:00,53639
3/15/2017,1:15:00,
3/15/2017,1:30:00,53156
3/15/2017,1:45:00,
3/15/2017,2:00:00,52640
3/15/2017,2:15:00,
3/15/2017,2:30:00,52146
3/15/2017,2:45:00,
3/15/2017,3:00:00,50454
3/15/2017,3:15:00,
3/15/2017,3:30:00,49544
3/15/2017,3:45:00,
3/15/2017,4:00:00,48800
3/15/2017,4:15:00,
3/15/2017,4:30:00,48835
3/15/2017,4:45:00,
3/15/2017,5:00:00,49183
3/15/2017,5:15:00,
3/15/2017,5:30:00,51179
3/15/2017,5:45:00,
3/15/2017,6:00:00,53161
3/15/2017,6:15:00,
3/15/2017,6:30:00,57219
3/15/2017,6:45:00,
3/15/2017,7:00:00,59647
3/15/2017,7:15:00,
3/15/2017,7:30:00,61783
3/15/2017,7:45:00,
3/15/2017,8:00:00,62884
3/15/2017,8:15:00,
3/15/2017,8:30:00,63628
3/15/2017,8:45:00,
3/15/2017,9:00:00,63972
3/15/2017,9:15:00,
3/15/2017,9:30:00,63911
3/15/2017,9:45:00,
3/15/2017,10:00:00,63691
3/15/2017,10:15:00,
3/15/2017,10:30:00,63211
3/15/2017,10:45:00,
3/15/2017,11:00:00,62811
3/15/2017,11:15:00,
3/15/2017,11:30:00,62851
3/15/2017,11:45:00,
3/15/2017,12:00:00,62784
3/15/2017,12:15:00,
3/15/2017,12:30:00,61807
3/15/2017,12:45:00,
3/15/2017,13:00:00,61715
3/15/2017,13:15:00,
3/15/2017,13:30:00,60448
3/15/2017,13:45:00,
3/15/2017,14:00:00,59842
3/15/2017,14:15:00,
3/15/2017,14:30:00,59158
3/15/2017,14:45:00,
3/15/2017,15:00:00,57367
3/15/2017,15:15:00,
3/15/2017,15:30:00,56476
3/15/2017,15:45:00,
3/15/2017,16:00:00,55647
3/15/2017,16:15:00,
3/15/2017,16:30:00,54736
3/15/2017,16:45:00,
3/15/2017,17:00:00,54332
3/15/2017,17:15:00,
3/15/2017,17:30:00,53967
3/15/2017,17:45:00,
3/15/2017,18:00:00,54844
3/15/2017,18:15:00,
3/15/2017,18:30:00,56522
3/15/2017,18:45:00,
3/15/2017,19:00:00,60422
3/15/2017,19:15:00,
3/15/2017,19:30:00,63669
3/15/2017,19:45:00,
3/15/2017,20:00:00,63024
3/15/2017,20:15:00,
3/15/2017,20:30:00,61038
3/15/2017,20:45:00,
3/15/2017,21:00:00,58698
3/15/2017,21:15:00,
3/15/2017,21:30:00,57093
3/15/2017,21:45:00,
3/15/2017,22:00:00,55503
3/15/2017,22:15:00,
3/15/2017,22:30:00,55559
3/15/2017,22:45:00,
3/15/2017,23:00:00,58509
3/15/2017,23:15:00,
3/15/2017,23:30:00,57889
3/15/2017,23:45:00,
3/16/2017,0:00:00,58166
3/16/2017,0:15:00,
3/16/2017,0:30:00,56370
3/16/2017,0:45:00,
3/16/2017,1:00:00,53695
3/16/2017,1:15:00,
3/16/2017,1:30:00,53291
3/16/2017,1:45:00,
3/16/2017,2:00:00,52914
3/16/2017,2:15:00,
3/16/2017,2:30:00,52461
3/16/2017,2:45:00,
3/16/2017,3:00:00,50874
3/16/2017,3:15:00,
3/16/2017,3:30:00,50033
3/16/2017,3:45:00,
3/16/2017,4:00:00,49277
3/16/2017,4:15:00,
3/16/2017,4:30:00,49393
3/16/2017,4:45:00,
3/16/2017,5:00:00,49868
3/16/2017,5:15:00,
3/16/2017,5:30:00,52104
3/16/2017,5:45:00,
3/16/2017,6:00:00,54198
3/16/2017,6:15:00,
3/16/2017,6:30:00,58382
3/16/2017,6:45:00,
3/16/2017,7:00:00,61010
3/16/2017,7:15:00,
3/16/2017,7:30:00,63277
3/16/2017,7:45:00,
3/16/2017,8:00:00,64001
3/16/2017,8:15:00,
3/16/2017,8:30:00,64073
3/16/2017,8:45:00,
3/16/2017,9:00:00,63866
3/16/2017,9:15:00,
3/16/2017,9:30:00,63417
3/16/2017,9:45:00,
3/16/2017,10:00:00,62319
3/16/2017,10:15:00,
3/16/2017,10:30:00,61495
3/16/2017,10:45:00,
3/16/2017,11:00:00,60710
3/16/2017,11:15:00,
3/16/2017,11:30:00,60288
3/16/2017,11:45:00,
3/16/2017,12:00:00,60016
3/16/2017,12:15:00,
3/16/2017,12:30:00,59132
3/16/2017,12:45:00,
3/16/2017,13:00:00,58892
3/16/2017,13:15:00,
3/16/2017,13:30:00,57706
3/16/2017,13:45:00,
3/16/2017,14:00:00,56836
3/16/2017,14:15:00,
3/16/2017,14:30:00,56173
3/16/2017,14:45:00,
3/16/2017,15:00:00,54804
3/16/2017,15:15:00,
3/16/2017,15:30:00,53898
3/16/2017,15:45:00,
3/16/2017,16:00:00,52872
3/16/2017,16:15:00,
3/16/2017,16:30:00,52248
3/16/2017,16:45:00,
3/16/2017,17:00:00,51742
3/16/2017,17:15:00,
3/16/2017,17:30:00,51482
3/16/2017,17:45:00,
3/16/2017,18:00:00,52102
3/16/2017,18:15:00,
3/16/2017,18:30:00,53645
3/16/2017,18:45:00,
3/16/2017,19:00:00,57341
3/16/2017,19:15:00,
3/16/2017,19:30:00,60820
3/16/2017,19:45:00,
3/16/2017,20:00:00,60352
3/16/2017,20:15:00,
3/16/2017,20:30:00,58406
3/16/2017,20:45:00,
3/16/2017,21:00:00,56162
3/16/2017,21:15:00,
3/16/2017,21:30:00,54744
3/16/2017,21:45:00,
3/16/2017,22:00:00,53137
3/16/2017,22:15:00,
3/16/2017,22:30:00,53329
3/16/2017,22:45:00,
3/16/2017,23:00:00,56275
3/16/2017,23:15:00,
3/16/2017,23:30:00,55753
3/16/2017,23:45:00,
3/17/2017,0:00:00,55540
3/17/2017,0:15:00,
3/17/2017,0:30:00,53936
3/17/2017,0:45:00,
3/17/2017,1:00:00,51256
3/17/2017,1:15:00,
3/17/2017,1:30:00,50603
3/17/2017,1:45:00,
3/17/2017,2:00:00,50148
3/17/2017,2:15:00,
3/17/2017,2:30:00,49710
3/17/2017,2:45:00,
3/17/2017,3:00:00,48142
3/17/2017,3:15:00,
3/17/2017,3:30:00,47075
3/17/2017,3:45:00,
3/17/2017,4:00:00,46534
3/17/2017,4:15:00,
3/17/2017,4:30:00,46453
3/17/2017,4:45:00,
3/17/2017,5:00:00,46919
3/17/2017,5:15:00,
3/17/2017,5:30:00,48832
3/17/2017,5:45:00,
3/17/2017,6:00:00,50992
3/17/2017,6:15:00,
3/17/2017,6:30:00,54816
3/17/2017,6:45:00,
3/17/2017,7:00:00,57032
3/17/2017,7:15:00,
3/17/2017,7:30:00,59524
3/17/2017,7:45:00,
3/17/2017,8:00:00,60464
3/17/2017,8:15:00,
3/17/2017,8:30:00,61088
3/17/2017,8:45:00,
3/17/2017,9:00:00,61461
3/17/2017,9:15:00,
3/17/2017,9:30:00,61516
3/17/2017,9:45:00,
3/17/2017,10:00:00,61201
3/17/2017,10:15:00,
3/17/2017,10:30:00,60852
3/17/2017,10:45:00,
3/17/2017,11:00:00,60565
3/17/2017,11:15:00,
3/17/2017,11:30:00,60434
3/17/2017,11:45:00,
3/17/2017,12:00:00,60489
3/17/2017,12:15:00,
3/17/2017,12:30:00,59712
3/17/2017,12:45:00,
3/17/2017,13:00:00,59844
3/17/2017,13:15:00,
3/17/2017,13:30:00,58319
3/17/2017,13:45:00,
3/17/2017,14:00:00,57609
3/17/2017,14:15:00,
3/17/2017,14:30:00,56814
3/17/2017,14:45:00,
3/17/2017,15:00:00,55657
3/17/2017,15:15:00,
3/17/2017,15:30:00,54582
3/17/2017,15:45:00,
3/17/2017,16:00:00,53749
3/17/2017,16:15:00,
3/17/2017,16:30:00,53220
3/17/2017,16:45:00,
3/17/2017,17:00:00,52666
3/17/2017,17:15:00,
3/17/2017,17:30:00,52853
3/17/2017,17:45:00,
3/17/2017,18:00:00,53621
3/17/2017,18:15:00,
3/17/2017,18:30:00,55138
3/17/2017,18:45:00,
3/17/2017,19:00:00,58386
3/17/2017,19:15:00,
3/17/2017,19:30:00,61049
3/17/2017,19:45:00,
3/17/2017,20:00:00,61164
3/17/2017,20:15:00,
3/17/2017,20:30:00,59116
3/17/2017,20:45:00,
3/17/2017,21:00:00,56955
3/17/2017,21:15:00,
3/17/2017,21:30:00,55686
3/17/2017,21:45:00,
3/17/2017,22:00:00,54656
3/17/2017,22:15:00,
3/17/2017,22:30:00,54789
3/17/2017,22:45:00,
3/17/2017,23:00:00,57767
3/17/2017,23:15:00,
3/17/2017,23:30:00,57074
3/17/2017,23:45:00,
3/18/2017,0:00:00,56851
3/18/2017,0:15:00,
3/18/2017,0:30:00,54908
3/18/2017,0:45:00,
3/18/2017,1:00:00,51986
3/18/2017,1:15:00,
3/18/2017,1:30:00,51398
3/18/2017,1:45:00,
3/18/2017,2:00:00,50584
3/18/2017,2:15:00,
3/18/2017,2:30:00,49823
3/18/2017,2:45:00,
3/18/2017,3:00:00,47963
3/18/2017,3:15:00,
3/18/2017,3:30:00,46794
3/18/2017,3:45:00,
3/18/2017,4:00:00,45803
3/18/2017,4:15:00,
3/18/2017,4:30:00,45323
3/18/2017,4:45:00,
3/18/2017,5:00:00,45379
3/18/2017,5:15:00,
3/18/2017,5:30:00,46012
3/18/2017,5:45:00,
3/18/2017,6:00:00,46645
3/18/2017,6:15:00,
3/18/2017,6:30:00,48143
3/18/2017,6:45:00,
3/18/2017,7:00:00,48230
3/18/2017,7:15:00,
3/18/2017,7:30:00,49104
3/18/2017,7:45:00,
3/18/2017,8:00:00,50292
3/18/2017,8:15:00,
3/18/2017,8:30:00,51949
3/18/2017,8:45:00,
3/18/2017,9:00:00,53584
3/18/2017,9:15:00,
3/18/2017,9:30:00,54869
3/18/2017,9:45:00,
3/18/2017,10:00:00,55433
3/18/2017,10:15:00,
3/18/2017,10:30:00,55843
3/18/2017,10:45:00,
3/18/2017,11:00:00,55914
3/18/2017,11:15:00,
3/18/2017,11:30:00,56271
3/18/2017,11:45:00,
3/18/2017,12:00:00,57080
3/18/2017,12:15:00,
3/18/2017,12:30:00,57355
3/18/2017,12:45:00,
3/18/2017,13:00:00,57855
3/18/2017,13:15:00,
3/18/2017,13:30:00,56132
3/18/2017,13:45:00,
3/18/2017,14:00:00,54758
3/18/2017,14:15:00,
3/18/2017,14:30:00,53939
3/18/2017,14:45:00,
3/18/2017,15:00:00,52367
3/18/2017,15:15:00,
3/18/2017,15:30:00,51728
3/18/2017,15:45:00,
3/18/2017,16:00:00,50899
3/18/2017,16:15:00,
3/18/2017,16:30:00,50334
3/18/2017,16:45:00,
3/18/2017,17:00:00,50080
3/18/2017,17:15:00,
3/18/2017,17:30:00,50157
3/18/2017,17:45:00,
3/18/2017,18:00:00,51061
3/18/2017,18:15:00,
3/18/2017,18:30:00,52754
3/18/2017,18:45:00,
3/18/2017,19:00:00,55586
3/18/2017,19:15:00,
3/18/2017,19:30:00,57640
3/18/2017,19:45:00,
3/18/2017,20:00:00,57215
3/18/2017,20:15:00,
3/18/2017,20:30:00,55340
3/18/2017,20:45:00,
3/18/2017,21:00:00,53864
3/18/2017,21:15:00,
3/18/2017,21:30:00,52548
3/18/2017,21:45:00,
3/18/2017,22:00:00,51673
3/18/2017,22:15:00,
3/18/2017,22:30:00,52251
3/18/2017,22:45:00,
3/18/2017,23:00:00,55198
3/18/2017,23:15:00,
3/18/2017,23:30:00,55005
3/18/2017,23:45:00,
3/19/2017,0:00:00,54920
3/19/2017,0:15:00,
3/19/2017,0:30:00,53169
3/19/2017,0:45:00,
3/19/2017,1:00:00,50415
3/19/2017,1:15:00,
3/19/2017,1:30:00,49864
3/19/2017,1:45:00,
3/19/2017,2:00:00,48896
3/19/2017,2:15:00,
3/19/2017,2:30:00,48221
3/19/2017,2:45:00,
3/19/2017,3:00:00,46168
3/19/2017,3:15:00,
3/19/2017,3:30:00,44958
3/19/2017,3:45:00,
3/19/2017,4:00:00,43658
3/19/2017,4:15:00,
3/19/2017,4:30:00,42945
3/19/2017,4:45:00,
3/19/2017,5:00:00,42756
3/19/2017,5:15:00,
3/19/2017,5:30:00,43102
3/19/2017,5:45:00,
3/19/2017,6:00:00,43353
3/19/2017,6:15:00,
3/19/2017,6:30:00,44098
3/19/2017,6:45:00,
3/19/2017,7:00:00,43435
3/19/2017,7:15:00,
3/19/2017,7:30:00,43919
3/19/2017,7:45:00,
3/19/2017,8:00:00,44773
3/19/2017,8:15:00,
3/19/2017,8:30:00,46017
3/19/2017,8:45:00,
3/19/2017,9:00:00,47445
3/19/2017,9:15:00,
3/19/2017,9:30:00,48765
3/19/2017,9:45:00,
3/19/2017,10:00:00,49576
3/19/2017,10:15:00,
3/19/2017,10:30:00,50422
3/19/2017,10:45:00,
3/19/2017,11:00:00,50816
3/19/2017,11:15:00,
3/19/2017,11:30:00,51453
3/19/2017,11:45:00,
3/19/2017,12:00:00,52326
3/19/2017,12:15:00,
3/19/2017,12:30:00,52903
3/19/2017,12:45:00,
3/19/2017,13:00:00,53353
3/19/2017,13:15:00,
3/19/2017,13:30:00,51182
3/19/2017,13:45:00,
3/19/2017,14:00:00,49398
3/19/2017,14:15:00,
3/19/2017,14:30:00,48620
3/19/2017,14:45:00,
3/19/2017,15:00:00,47090
3/19/2017,15:15:00,
3/19/2017,15:30:00,46356
3/19/2017,15:45:00,
3/19/2017,16:00:00,45568
3/19/2017,16:15:00,
3/19/2017,16:30:00,45029
3/19/2017,16:45:00,
3/19/2017,17:00:00,44790
3/19/2017,17:15:00,
3/19/2017,17:30:00,45409
3/19/2017,17:45:00,
3/19/2017,18:00:00,46593
3/19/2017,18:15:00,
3/19/2017,18:30:00,48607
3/19/2017,18:45:00,
3/19/2017,19:00:00,51739
3/19/2017,19:15:00,
3/19/2017,19:30:00,55092
3/19/2017,19:45:00,
3/19/2017,20:00:00,55528
3/19/2017,20:15:00,
3/19/2017,20:30:00,54086
3/19/2017,20:45:00,
3/19/2017,21:00:00,52990
3/19/2017,21:15:00,
3/19/2017,21:30:00,51570
3/19/2017,21:45:00,
3/19/2017,22:00:00,50620
3/19/2017,22:15:00,
3/19/2017,22:30:00,50895
3/19/2017,22:45:00,
3/19/2017,23:00:00,53700
3/19/2017,23:15:00,
3/19/2017,23:30:00,53233
3/19/2017,23:45:00,
3/20/2017,0:00:00,53307
3/20/2017,0:15:00,
3/20/2017,0:30:00,51670
3/20/2017,0:45:00,
3/20/2017,1:00:00,49220
3/20/2017,1:15:00,
3/20/2017,1:30:00,48735
3/20/2017,1:45:00,
3/20/2017,2:00:00,48075
3/20/2017,2:15:00,
3/20/2017,2:30:00,47538
3/20/2017,2:45:00,
3/20/2017,3:00:00,45878
3/20/2017,3:15:00,
3/20/2017,3:30:00,44865
3/20/2017,3:45:00,
3/20/2017,4:00:00,43894
3/20/2017,4:15:00,
3/20/2017,4:30:00,44037
3/20/2017,4:45:00,
3/20/2017,5:00:00,44599
3/20/2017,5:15:00,
3/20/2017,5:30:00,46712
3/20/2017,5:45:00,
3/20/2017,6:00:00,48954
3/20/2017,6:15:00,
3/20/2017,6:30:00,52828
3/20/2017,6:45:00,
3/20/2017,7:00:00,55007
3/20/2017,7:15:00,
3/20/2017,7:30:00,57725
3/20/2017,7:45:00,
3/20/2017,8:00:00,59142
3/20/2017,8:15:00,
3/20/2017,8:30:00,60074
3/20/2017,8:45:00,
3/20/2017,9:00:00,60760
3/20/2017,9:15:00,
3/20/2017,9:30:00,61194
3/20/2017,9:45:00,
3/20/2017,10:00:00,61250
3/20/2017,10:15:00,
3/20/2017,10:30:00,61311
3/20/2017,10:45:00,
3/20/2017,11:00:00,61245
3/20/2017,11:15:00,
3/20/2017,11:30:00,61308
3/20/2017,11:45:00,
3/20/2017,12:00:00,61817
3/20/2017,12:15:00,
3/20/2017,12:30:00,61231
3/20/2017,12:45:00,
3/20/2017,13:00:00,61799
3/20/2017,13:15:00,
3/20/2017,13:30:00,60861
3/20/2017,13:45:00,
3/20/2017,14:00:00,60350
3/20/2017,14:15:00,
3/20/2017,14:30:00,60062
3/20/2017,14:45:00,
3/20/2017,15:00:00,58628
3/20/2017,15:15:00,
3/20/2017,15:30:00,57883
3/20/2017,15:45:00,
3/20/2017,16:00:00,57277
3/20/2017,16:15:00,
3/20/2017,16:30:00,56768
3/20/2017,16:45:00,
3/20/2017,17:00:00,56425
3/20/2017,17:15:00,
3/20/2017,17:30:00,56354
3/20/2017,17:45:00,
3/20/2017,18:00:00,57392
3/20/2017,18:15:00,
3/20/2017,18:30:00,58911
3/20/2017,18:45:00,
3/20/2017,19:00:00,62313
3/20/2017,19:15:00,
3/20/2017,19:30:00,64435
3/20/2017,19:45:00,
3/20/2017,20:00:00,63536
3/20/2017,20:15:00,
3/20/2017,20:30:00,60978
3/20/2017,20:45:00,
3/20/2017,21:00:00,58577
3/20/2017,21:15:00,
3/20/2017,21:30:00,56589
3/20/2017,21:45:00,
3/20/2017,22:00:00,55181
3/20/2017,22:15:00,
3/20/2017,22:30:00,55241
3/20/2017,22:45:00,
3/20/2017,23:00:00,58147
3/20/2017,23:15:00,
3/20/2017,23:30:00,57421
3/20/2017,23:45:00,
3/21/2017,0:00:00,57431
3/21/2017,0:15:00,
3/21/2017,0:30:00,55589
3/21/2017,0:45:00,
3/21/2017,1:00:00,52447
3/21/2017,1:15:00,
3/21/2017,1:30:00,51791
3/21/2017,1:45:00,
3/21/2017,2:00:00,51029
3/21/2017,2:15:00,
3/21/2017,2:30:00,50445
3/21/2017,2:45:00,
3/21/2017,3:00:00,48732
3/21/2017,3:15:00,
3/21/2017,3:30:00,47830
3/21/2017,3:45:00,
3/21/2017,4:00:00,46996
3/21/2017,4:15:00,
3/21/2017,4:30:00,47104
3/21/2017,4:45:00,
3/21/2017,5:00:00,47365
3/21/2017,5:15:00,
3/21/2017,5:30:00,49520
3/21/2017,5:45:00,
3/21/2017,6:00:00,51310
3/21/2017,6:15:00,
3/21/2017,6:30:00,55202
3/21/2017,6:45:00,
3/21/2017,7:00:00,57492
3/21/2017,7:15:00,
3/21/2017,7:30:00,59872
3/21/2017,7:45:00,
3/21/2017,8:00:00,61211
3/21/2017,8:15:00,
3/21/2017,8:30:00,61939
3/21/2017,8:45:00,
3/21/2017,9:00:00,62610
3/21/2017,9:15:00,
3/21/2017,9:30:00,62783
3/21/2017,9:45:00,
3/21/2017,10:00:00,62557
3/21/2017,10:15:00,
3/21/2017,10:30:00,62390
3/21/2017,10:45:00,
3/21/2017,11:00:00,62579
3/21/2017,11:15:00,
3/21/2017,11:30:00,62868
3/21/2017,11:45:00,
3/21/2017,12:00:00,63372
3/21/2017,12:15:00,
3/21/2017,12:30:00,62383
3/21/2017,12:45:00,
3/21/2017,13:00:00,62718
3/21/2017,13:15:00,
3/21/2017,13:30:00,61680
3/21/2017,13:45:00,
3/21/2017,14:00:00,60943
3/21/2017,14:15:00,
3/21/2017,14:30:00,60669
3/21/2017,14:45:00,
3/21/2017,15:00:00,59225
3/21/2017,15:15:00,
3/21/2017,15:30:00,58575
3/21/2017,15:45:00,
3/21/2017,16:00:00,58034
3/21/2017,16:15:00,
3/21/2017,16:30:00,57467
3/21/2017,16:45:00,
3/21/2017,17:00:00,56988
3/21/2017,17:15:00,
3/21/2017,17:30:00,57314
3/21/2017,17:45:00,
3/21/2017,18:00:00,58105
3/21/2017,18:15:00,
3/21/2017,18:30:00,59787
3/21/2017,18:45:00,
3/21/2017,19:00:00,63208
3/21/2017,19:15:00,
3/21/2017,19:30:00,65585
3/21/2017,19:45:00,
3/21/2017,20:00:00,65653
3/21/2017,20:15:00,
3/21/2017,20:30:00,63401
3/21/2017,20:45:00,
3/21/2017,21:00:00,60837
3/21/2017,21:15:00,
3/21/2017,21:30:00,59331
3/21/2017,21:45:00,
3/21/2017,22:00:00,57788
3/21/2017,22:15:00,
3/21/2017,22:30:00,58000
3/21/2017,22:45:00,
3/21/2017,23:00:00,60963
3/21/2017,23:15:00,
3/21/2017,23:30:00,59926
3/21/2017,23:45:00,
3/22/2017,0:00:00,60194
3/22/2017,0:15:00,
3/22/2017,0:30:00,58084
3/22/2017,0:45:00,
3/22/2017,1:00:00,55323
3/22/2017,1:15:00,
3/22/2017,1:30:00,54971
3/22/2017,1:45:00,
3/22/2017,2:00:00,54476
3/22/2017,2:15:00,
3/22/2017,2:30:00,54138
3/22/2017,2:45:00,
3/22/2017,3:00:00,52340
3/22/2017,3:15:00,
3/22/2017,3:30:00,51414
3/22/2017,3:45:00,
3/22/2017,4:00:00,50686
3/22/2017,4:15:00,
3/22/2017,4:30:00,50797
3/22/2017,4:45:00,
3/22/2017,5:00:00,51378
3/22/2017,5:15:00,
3/22/2017,5:30:00,53503
3/22/2017,5:45:00,
3/22/2017,6:00:00,55536
3/22/2017,6:15:00,
3/22/2017,6:30:00,59343
3/22/2017,6:45:00,
3/22/2017,7:00:00,61367
3/22/2017,7:15:00,
3/22/2017,7:30:00,63878
3/22/2017,7:45:00,
3/22/2017,8:00:00,64858
3/22/2017,8:15:00,
3/22/2017,8:30:00,65633
3/22/2017,8:45:00,
3/22/2017,9:00:00,65869
3/22/2017,9:15:00,
3/22/2017,9:30:00,66051
3/22/2017,9:45:00,
3/22/2017,10:00:00,65829
3/22/2017,10:15:00,
3/22/2017,10:30:00,65244
3/22/2017,10:45:00,
